EmployeeNumber,Emplyee name,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber.1,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1783,Al Fegley,22.0,Yes,Travel_Rarely,1294.0,Research & Development,8,1,Medical,1,1783,3,Female,79,3,1,Laboratory Technician,1.0,Married,2398,15999,1,Y,Yes,17,3,3,80,0,1,6,3,,0,0,0
1784,Crystal Comes,31.0,No,Travel_Rarely,196.0,Sales,29,4,Marketing,1,1784,1,Female,91,2,2,Sales Executive,4.0,Married,5468,13402,1,Y,No,14,3,1,80,2,13,3,3,12.0,7,5,7
1786,Iliana Fogle,51.0,No,Travel_Rarely,,Research & Development,3,3,Technical Degree,1,1786,1,Female,53,3,3,Manager,3.0,Married,13116,22984,2,Y,No,11,3,4,80,0,15,2,3,2.0,2,2,2
1787,Ben Gigliotti,37.0,No,Travel_Rarely,589.0,Sales,9,2,Marketing,1,1787,2,Male,46,2,2,Sales Executive,,Married,4189,8800,1,Y,No,14,3,1,80,2,5,2,3,5.0,2,0,3
1789,Theresa Fitzmaurice,46.0,No,Travel_Rarely,734.0,Research & Development,2,4,Medical,1,1789,3,Male,46,3,5,Research Director,4.0,Divorced,19328,14218,7,Y,Yes,17,3,3,80,1,24,3,3,2.0,1,2,2
1790,Nathanael Halloway,36.0,No,Travel_Rarely,1383.0,Research & Development,10,3,Life Sciences,1,1790,4,Male,90,3,3,Healthcare Representative,1.0,Married,8321,25949,7,Y,Yes,13,3,4,80,1,15,1,3,12.0,8,5,7
1792,Valeria Fang,44.0,Yes,Travel_Frequently,429.0,Research & Development,1,2,Medical,1,1792,3,Male,99,3,1,Research Scientist,2.0,Divorced,2342,11092,1,Y,Yes,12,3,3,80,3,6,2,2,5.0,3,2,3
1794,Robert Winsor,37.0,No,Travel_Rarely,1239.0,Human Resources,8,2,Other,1,1794,3,Male,89,3,2,Human Resources,2.0,Divorced,4071,12832,2,Y,No,13,3,3,80,0,19,4,2,,0,4,7
1797,Willian Zeringue,35.0,Yes,Travel_Rarely,303.0,Sales,27,3,Life Sciences,1,1797,3,Male,84,3,2,Sales Executive,4.0,Single,5813,13492,1,Y,Yes,18,3,4,80,0,10,2,3,10.0,7,7,7
1798,Misti Royal,33.0,No,Travel_Rarely,867.0,Research & Development,8,4,Life Sciences,1,1798,4,Male,90,4,1,Research Scientist,1.0,Married,3143,6076,6,Y,No,19,3,2,80,1,14,1,3,10.0,8,7,6
1799,Porfirio Houghton,28.0,No,Travel_Rarely,1181.0,Research & Development,1,3,Life Sciences,1,1799,3,Male,82,3,1,Research Scientist,4.0,Married,2044,5531,1,Y,No,11,3,3,80,1,5,6,4,5.0,3,0,3
1800,Windy Valadez,39.0,No,Travel_Rarely,1253.0,Research & Development,10,1,Medical,1,1800,3,Male,65,3,3,Research Director,3.0,Single,13464,7914,7,Y,No,21,4,3,80,0,9,3,3,4.0,3,2,2
1801,Noble Sanderson,46.0,No,Non-Travel,849.0,Sales,26,2,Life Sciences,1,1801,2,Male,98,2,2,Sales Executive,2.0,Single,7991,25166,8,Y,No,15,3,3,80,0,6,3,3,2.0,2,2,2
1802,Laurinda Dinh,40.0,No,Travel_Rarely,616.0,Research & Development,2,2,Life Sciences,1,1802,3,Female,99,3,1,Laboratory Technician,1.0,Married,3377,25605,4,Y,No,17,3,4,80,1,7,5,2,4.0,3,0,2
1803,Jefferey Folkerts,42.0,No,Travel_Rarely,1128.0,Research & Development,13,3,Medical,1,1803,2,Male,95,4,2,Healthcare Representative,1.0,Married,5538,5696,5,Y,No,18,3,3,80,2,10,2,2,0.0,0,0,0
1804,Stephnie Millman,35.0,No,Non-Travel,1180.0,Research & Development,2,2,Medical,1,1804,2,Male,90,3,2,Manufacturing Director,4.0,Divorced,5762,24442,2,Y,No,14,3,3,80,1,15,6,3,7.0,7,1,7
1805,Lowell Demmer,38.0,No,Non-Travel,1336.0,Human Resources,2,3,Human Resources,1,1805,1,Male,100,3,1,Human Resources,2.0,Divorced,2592,7129,5,Y,No,13,3,4,80,3,13,3,3,11.0,10,3,8
1807,Seth Willilams,34.0,Yes,Travel_Frequently,234.0,Research & Development,9,4,Life Sciences,1,1807,4,Male,93,3,2,Laboratory Technician,1.0,Married,5346,6208,4,Y,No,17,3,3,80,1,11,3,2,7.0,1,0,7
1809,Lorri Garney,37.0,Yes,Travel_Rarely,370.0,Research & Development,10,4,Medical,1,1809,4,Male,58,3,2,Manufacturing Director,1.0,Single,4213,4992,1,Y,No,15,3,2,80,0,10,4,1,10.0,3,0,8
1812,Maire Mair,39.0,No,Travel_Frequently,766.0,Sales,20,3,Life Sciences,1,1812,3,Male,83,3,2,Sales Executive,4.0,Divorced,4127,19188,2,Y,No,18,3,4,80,1,7,6,3,2.0,1,2,2
1813,Serina Lingle,43.0,No,Non-Travel,343.0,Research & Development,9,3,Life Sciences,1,1813,1,Male,52,3,1,Research Scientist,3.0,Single,2438,24978,4,Y,No,13,3,3,80,0,7,2,2,3.0,2,1,2
1814,Anisha Jasmin,41.0,No,Travel_Rarely,447.0,Research & Development,5,3,Life Sciences,1,1814,2,Male,85,4,2,Healthcare Representative,2.0,Single,6870,15530,3,Y,No,12,3,1,80,0,11,3,1,3.0,2,1,2
1815,Edmund Mcclung,41.0,No,Travel_Rarely,796.0,Sales,4,1,Marketing,1,1815,3,Female,81,3,3,Sales Executive,3.0,Divorced,10447,26458,0,Y,Yes,13,3,4,80,1,23,3,4,22.0,14,13,5
1816,Patty Hosey,30.0,No,Travel_Rarely,1092.0,Research & Development,10,3,Medical,1,1816,1,Female,64,3,3,Manufacturing Director,3.0,Single,9667,2739,9,Y,No,14,3,2,80,0,9,3,3,7.0,7,0,2
1818,Faustino Scheffel,26.0,Yes,Travel_Rarely,920.0,Human Resources,20,2,Medical,1,1818,4,Female,69,3,1,Human Resources,2.0,Married,2148,6889,0,Y,Yes,11,3,3,80,0,6,3,3,5.0,1,1,4
1821,Andrea Rhymes,46.0,Yes,Travel_Rarely,261.0,Research & Development,21,2,Medical,1,1821,4,Female,66,3,2,Healthcare Representative,2.0,Married,8926,10842,4,Y,No,22,4,4,80,1,13,2,4,9.0,7,3,7
1822,Rogelio Ledezma,40.0,No,Travel_Rarely,1194.0,Research & Development,1,3,Life Sciences,1,1822,3,Female,52,3,2,Healthcare Representative,4.0,Divorced,6513,9060,4,Y,No,17,3,4,80,1,12,3,3,5.0,3,0,3
1823,Rogelio Finnerty,34.0,No,Travel_Rarely,810.0,Sales,8,2,Technical Degree,1,1823,2,Male,92,4,2,Sales Executive,3.0,Married,6799,22128,1,Y,No,21,4,3,80,2,10,5,3,10.0,8,4,8
1824,Celine Baskin,58.0,No,Non-Travel,350.0,Sales,2,3,Medical,1,1824,2,Male,52,3,4,Manager,2.0,Divorced,16291,22577,4,Y,No,22,4,4,80,1,37,0,2,16.0,9,14,14
1826,Alec Mcnees,35.0,No,Travel_Rarely,185.0,Research & Development,23,4,Medical,1,1826,2,Male,91,1,1,Laboratory Technician,3.0,Married,2705,9696,0,Y,No,16,3,2,80,1,6,2,4,5.0,4,0,3
1827,Christie Rodger,47.0,No,Travel_Rarely,1001.0,Research & Development,4,3,Life Sciences,1,1827,3,Female,92,2,3,Manufacturing Director,2.0,Divorced,10333,19271,8,Y,Yes,12,3,3,80,1,28,4,3,22.0,11,14,10
1829,Orville Massey,40.0,No,Travel_Rarely,750.0,Research & Development,12,3,Life Sciences,1,1829,2,Female,47,3,2,Healthcare Representative,1.0,Divorced,4448,10748,2,Y,No,12,3,2,80,1,15,3,3,7.0,4,7,7
1830,Marget Dials,54.0,No,Travel_Rarely,431.0,Research & Development,7,4,Medical,1,1830,4,Female,68,3,2,Research Scientist,,Married,6854,15696,4,Y,No,15,3,2,80,1,14,2,2,7.0,1,1,7
1833,Isiah Wilkie,31.0,No,Travel_Frequently,1125.0,Sales,7,4,Marketing,1,1833,1,Female,68,3,3,Sales Executive,1.0,Married,9637,8277,2,Y,No,14,3,4,80,2,9,3,3,3.0,2,2,2
1834,Adelia Abbas,,No,Travel_Rarely,1217.0,Research & Development,1,3,Medical,1,1834,3,Female,67,3,1,Research Scientist,1.0,Married,3591,12719,1,Y,No,25,4,3,80,1,3,3,3,3.0,2,1,2
1835,Emma Dice,38.0,No,Travel_Rarely,723.0,Sales,2,4,Marketing,1,1835,2,Female,77,1,2,Sales Representative,4.0,Married,5405,4244,2,Y,Yes,20,4,1,80,2,20,4,2,4.0,2,0,3
1836,Horace Hobart,26.0,No,Travel_Rarely,572.0,Sales,10,3,Medical,1,1836,3,Male,46,3,2,Sales Executive,4.0,Single,4684,9125,1,Y,No,13,3,1,80,0,5,4,3,5.0,3,1,2
1837,Katia Foran,58.0,No,Travel_Frequently,1216.0,Research & Development,15,4,Life Sciences,1,1837,1,Male,87,3,4,Research Director,3.0,Married,15787,21624,2,Y,Yes,14,3,2,80,0,23,3,3,2.0,2,2,2
1839,Sanford Knee,18.0,No,Non-Travel,1431.0,Research & Development,14,3,Medical,1,1839,2,Female,33,3,1,Research Scientist,3.0,Single,1514,8018,1,Y,No,16,3,3,80,0,0,4,1,0.0,0,0,0
1842,Genaro Lukasik,31.0,Yes,Travel_Rarely,359.0,Human Resources,18,5,Human Resources,1,1842,4,Male,89,4,1,Human Resources,1.0,Married,2956,21495,0,Y,No,17,3,3,80,0,2,4,3,1.0,0,0,0
1844,Jennefer Ours,29.0,Yes,Travel_Rarely,350.0,Human Resources,13,3,Human Resources,1,1844,1,Male,56,2,1,Human Resources,1.0,Divorced,2335,3157,4,Y,Yes,15,3,4,80,3,4,3,3,2.0,2,2,0
1845,Lucy Reiser,45.0,No,Non-Travel,589.0,Sales,2,4,Life Sciences,1,1845,3,Female,67,3,2,Sales Executive,3.0,Married,5154,19665,4,Y,No,22,4,2,80,2,10,3,4,8.0,7,5,7
1847,Toney Buffum,36.0,No,Travel_Rarely,430.0,Research & Development,2,4,Other,1,1847,4,Female,73,3,2,Research Scientist,2.0,Married,6962,19573,4,Y,Yes,22,4,4,80,1,15,2,3,1.0,0,0,0
1849,Gearldine Stolte,43.0,No,Travel_Frequently,1422.0,Sales,2,4,Life Sciences,1,1849,1,Male,92,3,2,Sales Executive,4.0,Married,5675,19246,1,Y,No,20,4,3,80,1,7,5,3,7.0,7,7,7
1850,Jerome Spangler,27.0,No,Travel_Frequently,1297.0,Research & Development,5,2,Life Sciences,1,1850,4,Female,53,3,1,Laboratory Technician,4.0,Single,2379,19826,0,Y,Yes,14,3,3,80,0,6,3,2,5.0,4,0,2
1852,Miles Lambert,29.0,No,Travel_Frequently,574.0,Research & Development,20,1,Medical,1,1852,4,Male,40,3,1,Laboratory Technician,4.0,Married,3812,7003,1,Y,No,13,3,2,80,0,11,3,4,11.0,8,3,10
1853,Zachary Haugland,32.0,No,Travel_Frequently,1318.0,Sales,10,4,Marketing,1,1853,4,Male,79,3,2,Sales Executive,4.0,Single,4648,26075,8,Y,No,13,3,3,80,0,4,2,4,0.0,0,0,0
1854,Sol Coffman,42.0,No,Non-Travel,355.0,Research & Development,10,4,Technical Degree,1,1854,3,Male,38,3,1,Research Scientist,3.0,Married,2936,6161,3,Y,No,22,4,2,80,2,10,1,2,,3,3,3
1856,Tad Portillo,47.0,No,Travel_Rarely,207.0,Research & Development,9,4,Life Sciences,1,1856,2,Female,64,3,1,Laboratory Technician,3.0,Single,2105,5411,4,Y,No,12,3,3,80,0,7,2,3,2.0,2,2,0
1857,Rich Cleek,46.0,No,Travel_Rarely,706.0,Research & Development,2,2,Life Sciences,1,1857,4,Male,82,3,3,Manufacturing Director,4.0,Divorced,8578,19989,3,Y,No,14,3,3,80,1,12,4,2,9.0,8,4,7
1858,Maricela Pendergrass,28.0,No,Non-Travel,,Human Resources,1,2,Life Sciences,1,1858,3,Male,43,3,1,Human Resources,4.0,Divorced,2706,10494,1,Y,No,15,3,2,80,1,3,2,3,3.0,2,2,2
1859,Clinton Tschida,29.0,No,Travel_Rarely,726.0,Research & Development,29,1,Life Sciences,1,1859,4,Male,93,1,2,Healthcare Representative,3.0,Divorced,6384,21143,8,Y,No,17,3,4,80,2,11,3,3,7.0,0,1,6
1860,Reggie Cramer,42.0,No,Travel_Rarely,1142.0,Research & Development,8,3,Life Sciences,1,1860,4,Male,81,3,1,Laboratory Technician,3.0,Single,3968,13624,4,Y,No,13,3,4,80,0,8,3,3,0.0,0,0,0
1862,Lilli Tartt,32.0,Yes,Travel_Rarely,414.0,Sales,2,4,Marketing,1,1862,3,Male,82,2,2,Sales Executive,2.0,Single,9907,26186,7,Y,Yes,12,3,3,80,0,7,3,2,2.0,2,2,2
1863,Tamera Balser,46.0,No,Travel_Rarely,1319.0,Sales,3,3,Technical Degree,1,1863,1,Female,45,4,4,Sales Executive,1.0,Divorced,13225,7739,2,Y,No,12,3,4,80,1,25,5,3,19.0,17,2,8
1864,Oswaldo Baumbach,27.0,No,Travel_Rarely,728.0,Sales,23,1,Medical,1,1864,2,Female,36,2,2,Sales Representative,3.0,Married,3540,7018,1,Y,No,21,4,4,80,1,9,5,3,9.0,8,5,8
1865,Valentin Escoto,29.0,No,Travel_Rarely,,Human Resources,6,1,Medical,1,1865,4,Male,87,2,1,Human Resources,2.0,Married,2804,15434,1,Y,No,11,3,4,80,0,1,3,3,1.0,0,0,0
1866,Mathilda Monty,43.0,No,Travel_Rarely,823.0,Research & Development,6,3,Medical,1,1866,1,Female,81,2,5,Manager,3.0,Married,19392,22539,7,Y,No,13,3,4,80,0,21,2,3,16.0,12,6,14
1867,Jamel Meaney,48.0,No,Travel_Rarely,1224.0,Research & Development,10,3,Life Sciences,1,1867,4,Male,91,2,5,Research Director,2.0,Married,19665,13583,4,Y,No,12,3,4,80,0,29,3,3,22.0,10,12,9
1868,Dane Lawrence,29.0,Yes,Travel_Frequently,459.0,Research & Development,24,2,Life Sciences,1,1868,4,Male,73,2,1,Research Scientist,4.0,Single,2439,14753,1,Y,Yes,24,4,2,80,0,1,3,2,1.0,0,1,0
1869,Joline Frisby,46.0,Yes,Travel_Rarely,1254.0,Sales,10,3,Life Sciences,1,1869,3,Female,64,3,3,Sales Executive,2.0,Married,7314,14011,5,Y,No,21,4,3,80,3,14,2,3,8.0,7,0,7
1870,Rosa Iler,27.0,No,Travel_Frequently,1131.0,Research & Development,15,3,Life Sciences,1,1870,4,Female,77,2,1,Research Scientist,1.0,Married,4774,23844,0,Y,No,19,3,4,80,1,8,2,2,,6,7,3
1871,Jimmie Esqueda,39.0,No,Travel_Rarely,835.0,Research & Development,19,4,Other,1,1871,4,Male,41,3,2,Research Scientist,4.0,Divorced,3902,5141,8,Y,No,14,3,2,80,3,7,2,3,2.0,2,2,2
1873,Xochitl Hogan,55.0,No,Travel_Rarely,836.0,Research & Development,2,4,Technical Degree,1,1873,2,Male,98,2,1,Research Scientist,4.0,Married,2662,7975,8,Y,No,20,4,2,80,1,19,2,4,5.0,2,0,4
1875,Providencia Hennings,28.0,No,Travel_Rarely,1172.0,Sales,3,3,Medical,1,1875,2,Female,78,3,1,Sales Representative,2.0,Married,2856,3692,1,Y,No,19,3,4,80,1,1,3,3,1.0,0,0,0
1876,Ena Thor,30.0,Yes,Travel_Rarely,945.0,Sales,9,3,Medical,1,1876,2,Male,89,3,1,Sales Representative,4.0,Single,1081,16019,1,Y,No,13,3,3,80,0,1,3,2,1.0,0,0,0
1878,Prince Maloof,22.0,Yes,Travel_Rarely,391.0,Research & Development,7,1,Life Sciences,1,1878,4,Male,75,3,1,Research Scientist,2.0,Single,2472,26092,1,Y,Yes,23,4,1,80,0,1,2,3,,0,0,0
1880,Mason Shiflett,36.0,No,Travel_Rarely,1266.0,Sales,10,4,Technical Degree,1,1880,2,Female,63,2,2,Sales Executive,3.0,Married,5673,6060,1,Y,Yes,13,3,1,80,1,10,4,3,10.0,9,1,7
1881,Williams Timko,31.0,No,Travel_Rarely,311.0,Research & Development,20,3,Life Sciences,1,1881,2,Male,89,3,2,Laboratory Technician,3.0,Divorced,4197,18624,1,Y,No,11,3,1,80,1,10,2,3,10.0,8,0,2
1882,Ezra Calvert,34.0,No,Travel_Rarely,1480.0,Sales,4,3,Life Sciences,1,1882,3,Male,64,3,3,Sales Executive,4.0,Married,9713,24444,2,Y,Yes,13,3,4,80,3,9,3,3,5.0,3,1,0
1883,Fabian Say,29.0,No,Travel_Rarely,592.0,Research & Development,7,3,Life Sciences,1,1883,4,Male,59,3,1,Laboratory Technician,1.0,Single,2062,19384,3,Y,No,14,3,2,80,0,11,2,3,3.0,2,1,2
1885,Ramon Heldt,,No,Travel_Rarely,783.0,Research & Development,7,4,Medical,1,1885,4,Male,78,3,2,Research Scientist,1.0,Married,4284,13588,5,Y,Yes,22,4,3,80,1,16,2,3,5.0,3,0,4
1886,Orville Marcantel,35.0,No,Travel_Rarely,219.0,Research & Development,16,2,Other,1,1886,4,Female,44,2,2,Manufacturing Director,2.0,Married,4788,25388,0,Y,Yes,11,3,4,80,0,4,2,3,3.0,2,0,2
1888,Belva Fitzwater,45.0,No,Travel_Rarely,556.0,Research & Development,25,2,Life Sciences,1,1888,2,Female,93,2,2,Manufacturing Director,4.0,Married,5906,23888,0,Y,No,13,3,4,80,2,10,2,2,9.0,8,3,8
1890,Porsche Dearing,36.0,No,Travel_Frequently,1213.0,Human Resources,2,1,Human Resources,1,1890,2,Male,94,2,2,Human Resources,4.0,Single,3886,4223,1,Y,No,21,4,4,80,0,10,2,2,,1,0,8
1892,Jon Arvizu,40.0,No,Travel_Rarely,,Research & Development,1,4,Life Sciences,1,1892,1,Male,98,3,4,Manager,1.0,Divorced,16823,18991,2,Y,No,11,3,1,80,1,22,3,3,19.0,7,11,16
1893,Grisel Sutton,26.0,No,Travel_Rarely,482.0,Research & Development,1,2,Life Sciences,1,1893,2,Female,90,2,1,Research Scientist,3.0,Married,2933,14908,1,Y,Yes,13,3,3,80,1,1,3,2,1.0,0,1,0
1898,Quinn Linneman,27.0,No,Travel_Rarely,511.0,Sales,2,2,Medical,1,1898,1,Female,89,4,2,Sales Executive,3.0,Single,6500,26997,0,Y,No,14,3,2,80,0,9,5,2,8.0,7,0,7
1900,Elvis Veiga,48.0,No,Travel_Frequently,117.0,Research & Development,22,3,Medical,1,1900,4,Female,58,3,4,Manager,4.0,Divorced,17174,2437,3,Y,No,11,3,2,80,1,24,3,3,22.0,17,4,7
1903,Charlie Moxley,44.0,No,Travel_Rarely,170.0,Research & Development,1,4,Life Sciences,1,1903,2,Male,78,4,2,Healthcare Representative,1.0,Married,5033,9364,2,Y,No,15,3,4,80,1,10,5,3,2.0,0,2,2
1905,Marg Dunfee,34.0,Yes,Non-Travel,967.0,Research & Development,16,4,Technical Degree,1,1905,4,Male,85,1,1,Research Scientist,1.0,Married,2307,14460,1,Y,Yes,23,4,2,80,1,5,2,3,5.0,2,3,0
1907,Don Southwick,56.0,Yes,Travel_Rarely,1162.0,Research & Development,24,2,Life Sciences,1,1907,1,Male,97,3,1,Laboratory Technician,4.0,Single,2587,10261,1,Y,No,16,3,4,80,0,5,3,3,4.0,2,1,0
1908,Maryjo Mccloy,,No,Travel_Rarely,335.0,Sales,17,2,Marketing,1,1908,3,Male,33,2,2,Sales Executive,2.0,Married,5507,16822,2,Y,No,16,3,3,80,2,12,1,1,4.0,2,1,3
1909,Stuart Fullwood,41.0,No,Travel_Rarely,337.0,Sales,8,3,Marketing,1,1909,3,Female,54,3,2,Sales Executive,2.0,Married,4393,26841,5,Y,No,21,4,3,80,1,14,3,3,5.0,4,1,4
1911,Grover Mcgahey,42.0,No,Travel_Rarely,1396.0,Research & Development,6,3,Medical,1,1911,3,Male,83,3,3,Research Director,1.0,Married,13348,14842,9,Y,No,13,3,2,80,1,18,3,4,13.0,7,5,7
1912,Archie Blair,31.0,No,Travel_Rarely,1079.0,Sales,10,2,Medical,1,1912,3,Female,86,3,2,Sales Executive,4.0,Divorced,6583,20115,2,Y,Yes,11,3,4,80,1,8,2,3,5.0,2,1,4
1915,Abe Morales,34.0,No,Travel_Rarely,735.0,Sales,3,1,Medical,1,1915,4,Female,75,2,2,Sales Executive,4.0,Married,8103,16495,3,Y,Yes,12,3,3,80,0,9,3,2,4.0,2,0,1
1916,Zachery Barna,31.0,No,Travel_Rarely,471.0,Research & Development,4,3,Medical,1,1916,1,Female,62,4,1,Laboratory Technician,3.0,Divorced,3978,16031,8,Y,No,12,3,2,80,1,4,0,2,2.0,2,2,2
1918,Waldo Witmer,26.0,No,Travel_Frequently,1096.0,Research & Development,6,3,Other,1,1918,3,Male,61,4,1,Laboratory Technician,4.0,Married,2544,7102,0,Y,No,18,3,1,80,1,8,3,3,7.0,7,7,7
1922,Troy Michalski,45.0,No,Travel_Frequently,1297.0,Research & Development,1,4,Medical,1,1922,2,Male,44,3,2,Healthcare Representative,3.0,Single,5399,14511,4,Y,No,12,3,3,80,0,12,3,3,4.0,2,0,3
1924,Un Zebrowski,33.0,No,Travel_Rarely,217.0,Sales,10,4,Marketing,1,1924,2,Male,43,3,2,Sales Executive,3.0,Single,5487,10410,1,Y,No,14,3,2,80,0,10,2,2,10.0,4,0,9
1927,Bud Kistner,28.0,No,Travel_Frequently,783.0,Sales,1,2,Life Sciences,1,1927,3,Male,42,2,2,Sales Executive,4.0,Married,6834,19255,1,Y,Yes,12,3,3,80,1,7,2,3,7.0,7,0,7
1928,Donnell Babbitt,29.0,Yes,Travel_Frequently,746.0,Sales,24,3,Technical Degree,1,1928,3,Male,45,4,1,Sales Representative,1.0,Single,1091,10642,1,Y,No,17,3,4,80,0,1,3,3,1.0,0,0,0
1929,Jack Partin,39.0,No,Non-Travel,1251.0,Sales,21,4,Life Sciences,1,1929,1,Female,32,1,2,Sales Executive,3.0,Married,5736,3987,6,Y,No,19,3,3,80,1,10,1,3,3.0,2,1,2
1931,Ena Mullins,27.0,No,Travel_Rarely,1354.0,Research & Development,2,4,Technical Degree,1,1931,2,Male,41,3,1,Research Scientist,2.0,Married,2226,6073,1,Y,No,11,3,3,80,1,6,3,2,5.0,3,1,2
1932,Russel Baumer,34.0,No,Travel_Frequently,735.0,Research & Development,22,4,Other,1,1932,3,Male,86,2,2,Research Scientist,4.0,Married,5747,26496,1,Y,Yes,15,3,2,80,0,16,3,3,15.0,10,6,11
1933,Roscoe Tunney,28.0,Yes,Travel_Rarely,1475.0,Sales,13,2,Marketing,1,1933,4,Female,84,3,2,Sales Executive,3.0,Single,9854,23352,3,Y,Yes,11,3,4,80,0,6,0,3,2.0,0,2,2
1934,Jimmy Canaday,47.0,No,Non-Travel,1169.0,Research & Development,14,4,Technical Degree,1,1934,3,Male,64,3,2,Research Scientist,2.0,Married,5467,2125,8,Y,No,18,3,3,80,1,16,4,4,8.0,7,1,7
1935,Karie Renninger,56.0,No,Travel_Rarely,1443.0,Sales,11,5,Marketing,1,1935,4,Female,89,2,2,Sales Executive,1.0,Married,5380,20328,4,Y,No,16,3,3,80,1,6,3,3,,0,0,0
1936,Perry Outland,39.0,No,Travel_Rarely,867.0,Research & Development,9,2,Medical,1,1936,1,Male,87,3,2,Manufacturing Director,1.0,Married,5151,12315,1,Y,No,25,4,4,80,1,10,3,3,10.0,0,7,9
1937,Raymundo Pecora,38.0,No,Travel_Frequently,1394.0,Research & Development,8,3,Medical,1,1937,4,Female,58,2,2,Research Scientist,2.0,Divorced,2133,18115,1,Y,Yes,16,3,3,80,1,20,3,3,20.0,11,0,7
1938,Samuel Dart,58.0,No,Travel_Rarely,605.0,Sales,21,3,Life Sciences,1,1938,4,Female,72,3,4,Manager,4.0,Married,17875,11761,4,Y,Yes,13,3,3,80,1,29,2,2,1.0,0,0,0
1939,Jeffrey Berg,32.0,Yes,Travel_Frequently,238.0,Research & Development,5,2,Life Sciences,1,1939,1,Female,47,4,1,Research Scientist,3.0,Single,2432,15318,3,Y,Yes,14,3,1,80,0,8,2,3,4.0,1,0,3
1940,Heriberto Rollo,38.0,No,Travel_Rarely,1206.0,Research & Development,9,2,Life Sciences,1,1940,2,Male,71,3,1,Research Scientist,,Divorced,4771,14293,2,Y,No,19,3,4,80,2,10,0,4,5.0,2,0,3
1941,Sharonda Janzen,49.0,No,Travel_Frequently,1064.0,Research & Development,2,1,Life Sciences,1,1941,2,Male,42,3,5,Research Director,4.0,Married,19161,13738,3,Y,No,15,3,4,80,0,28,3,3,5.0,4,4,3
1943,Agnes Blow,42.0,No,Travel_Rarely,419.0,Sales,12,4,Marketing,1,1943,2,Male,77,3,2,Sales Executive,4.0,Divorced,5087,2900,3,Y,Yes,12,3,3,80,2,14,4,3,0.0,0,0,0
1944,Bethann Marini,27.0,Yes,Travel_Frequently,1337.0,Human Resources,22,3,Human Resources,1,1944,1,Female,58,2,1,Human Resources,2.0,Married,2863,19555,1,Y,No,12,3,1,80,0,1,2,3,1.0,0,0,0
1945,Xochitl Luse,35.0,No,Travel_Rarely,682.0,Sales,18,4,Medical,1,1945,2,Male,71,3,2,Sales Executive,1.0,Married,5561,15975,0,Y,No,16,3,4,80,1,6,2,1,5.0,3,0,4
1947,Bridget Rake,28.0,No,Non-Travel,,Research & Development,16,3,Medical,1,1947,3,Male,49,3,1,Research Scientist,3.0,Single,2144,2122,1,Y,No,14,3,3,80,0,5,3,2,5.0,3,1,4
1948,Marcellus Jalbert,31.0,No,Non-Travel,976.0,Research & Development,3,2,Medical,1,1948,3,Male,48,3,1,Research Scientist,1.0,Divorced,3065,3995,1,Y,Yes,13,3,4,80,1,4,3,4,4.0,2,2,3
1949,Kimberly Duquette,36.0,No,Non-Travel,1351.0,Research & Development,9,4,Life Sciences,1,1949,1,Male,66,4,1,Laboratory Technician,2.0,Married,2810,9238,1,Y,No,22,4,2,80,0,5,3,3,5.0,4,0,2
1950,Wendolyn Riddle,34.0,No,Travel_Rarely,937.0,Sales,1,3,Marketing,1,1950,1,Male,32,3,3,Sales Executive,4.0,Single,9888,6770,1,Y,No,21,4,1,80,0,14,3,2,14.0,8,2,1
1951,Les Priolo,34.0,No,Travel_Rarely,1239.0,Sales,13,4,Medical,1,1951,4,Male,39,3,3,Sales Executive,3.0,Divorced,8628,22914,1,Y,No,18,3,3,80,1,9,2,2,8.0,7,1,1
1952,Margit Gallaher,26.0,No,Travel_Rarely,157.0,Research & Development,1,3,Medical,1,1952,3,Male,95,3,1,Laboratory Technician,1.0,Single,2867,20006,0,Y,No,13,3,4,80,0,8,6,2,7.0,7,7,6
1954,Jerrell Mcfarlin,29.0,No,Travel_Rarely,136.0,Research & Development,1,3,Life Sciences,1,1954,1,Male,89,3,2,Healthcare Representative,1.0,Married,5373,6225,0,Y,No,12,3,1,80,1,6,5,2,5.0,3,0,2
1955,Garret Flakes,32.0,No,Non-Travel,1146.0,Research & Development,15,4,Medical,1,1955,3,Female,34,3,2,Healthcare Representative,4.0,Divorced,6667,16542,5,Y,No,18,3,2,80,1,9,6,3,5.0,1,1,2
1956,Noel Garon,31.0,No,Travel_Frequently,1125.0,Research & Development,1,3,Life Sciences,1,1956,4,Male,48,1,2,Research Scientist,1.0,Married,5003,5771,1,Y,No,21,4,2,80,0,10,6,3,10.0,8,8,7
1960,Rory Syed,28.0,Yes,Travel_Rarely,1404.0,Research & Development,17,3,Technical Degree,1,1960,3,Male,32,2,1,Laboratory Technician,4.0,Divorced,2367,18779,5,Y,No,12,3,1,80,1,6,2,2,4.0,1,0,3
